Edad,ID empleado,Fecha contratacion,Años de experiencia,Viajes realizados,Km totales recorridos,Tiempo de inactividad total,Incidentes de peligro,Renuncia,Antigüedad (dias),KM x Viaje,Tiempo de inactividad x Viaje,Viajes x Año,Score norm,Finanzas,Operaciones,RH
27,f0343bf3-0f99-4ea4-86a5-3cb13d417523,2022-08-30,4,763,412524,29093,0,0,914,540.6605504587156,38.129750982961994,304.69912472647707,0.0,0.0,0.0,0.0
23,383c6678-8681-43cb-8908-1513592413d3,2023-03-28,1,597,368598,42616,0,1,704,617.4170854271357,71.38358458961474,309.52414772727275,0.8351555466651917,0.0,0.0,1.0
31,561659d6-efcb-441e-bd3f-b6647ef96d03,2019-01-26,9,1255,1125041,59120,0,0,2226,896.4470119521912,47.10756972111554,205.78391734052113,0.0,0.0,0.0,0.0
36,424d61c8-6d64-4a6e-9c96-f6aac3bf5530,2010-08-31,10,4222,2129044,170269,1,0,5296,504.273803884415,40.32899099952629,290.9799848942598,0.9957850575447083,0.0,0.0,1.0
37,baa08e42-204c-4bf2-b53c-9a795734fc8f,2010-07-13,0,2960,1757185,149903,0,0,5345,593.643581081081,50.64290540540541,202.13283442469597,0.0,0.0,0.0,0.0
55,b3e55b5f-4a20-4c37-a4ca-bf47e48d113a,2020-07-04,23,1104,585776,63367,0,0,1701,530.5942028985507,57.397644927536234,236.89594356261023,0.9414194226264954,0.0,1.0,0.0
48,a8a1d0ea-d9bb-43df-99be-258105f98b11,2020-09-07,4,1155,625685,64219,0,1,1636,541.7186147186147,55.6008658008658,257.6864303178484,-1.9796081185340881,0.0,1.0,1.0
32,a813492b-681b-4ffc-85fd-1378697b259c,2019-03-03,9,1138,692872,61735,0,0,2190,608.8506151142356,54.248681898066785,189.66666666666669,0.0,0.0,0.0,0.0
42,1f82a893-4b3c-4471-8acb-ddf0b7df9f13,2005-01-14,13,4136,3348415,141769,0,0,7351,809.5780947775629,34.27683752417795,205.3652564276969,-0.0020513534545898438,0.0,1.0,1.0
36,def6fa2e-153d-46c0-9ff3-ca0e0ff4cd77,2010-01-23,6,3356,1032274,255876,0,1,5516,307.59058402860546,76.24433849821216,222.070340826686,-0.014763891696929932,0.0,1.0,1.0
37,c438c97b-2e66-4a39-a0b8-1a284b28b17a,2022-05-05,12,568,336458,36260,0,0,1031,592.3556338028169,63.83802816901409,201.08632395732297,0.0,0.0,0.0,0.0
41,a4ac8f8d-5404-4752-894c-3a63e207d713,2012-02-12,18,4163,1973532,170148,1,0,4766,474.0648570742253,40.87148690847946,318.81976500209817,0.0,0.0,0.0,0.0
44,931596f3-ac1d-48ef-b0e4-6116503a1b5e,2020-06-07,19,1063,487965,55155,0,1,1728,459.04515522107243,51.88617121354657,224.53414351851853,-1.6458746790885925,2.0,0.0,0.0
37,bc96cd51-0615-47fb-9193-b74208f01b10,2012-07-05,9,3237,1528902,148880,0,1,4622,472.3206672845227,45.99320358356503,255.62635222847254,-1.9943559169769287,0.0,1.0,1.0
48,1925b5c1-f927-444d-b1a4-45e482e606cc,1998-07-11,20,8743,3867592,132293,0,1,9730,442.3644058103626,15.131305044035228,327.97482014388487,-3.959129512310028,1.0,2.0,1.0
30,c25d8dc0-ef75-4374-916a-2c83661ed77c,2019-08-16,4,1470,954238,98826,0,1,2024,649.1414965986395,67.22857142857143,265.09387351778656,-0.9505792260169983,1.0,0.0,0.0
40,f134c098-84e6-40a8-b88c-5825a34a4911,2022-07-04,16,645,239336,33400,0,0,971,371.0635658914729,51.78294573643411,242.45623069001027,0.06825435161590576,0.0,1.0,1.0
60,e20a1618-3a77-4094-8aee-3575bd4aaa9f,2007-05-19,33,5663,1562639,117173,0,0,6496,275.938371887692,20.69097651421508,318.1950431034483,0.0,0.0,0.0,0.0
41,0d0deb4b-ad6f-4f9c-a4ce-99df4e47d216,2015-08-05,3,2059,959014,121584,1,0,3496,465.7668771248179,59.05002428363283,214.9699656750572,0.0,0.0,0.0,0.0
51,763fbea3-a7a8-41b3-becc-a5272dfaebb6,2000-08-31,7,5116,2031170,237774,0,0,8948,397.0230648944488,46.47654417513682,208.68797496647298,-0.540378749370575,1.0,0.0,0.0
40,a575513f-c47e-4ffa-af06-4661c71105a0,2017-05-13,5,2034,662933,103239,0,1,2849,325.92576204523107,50.756637168141594,260.5861705861706,0.07891416549682617,0.0,0.0,2.0
44,89d04f5f-69a1-487b-afaf-77a1e476df52,2003-03-08,4,5386,2185390,302630,1,1,8029,405.75380616412923,56.18826587448942,244.84867355835098,-0.3321857452392578,0.0,1.0,1.0
39,b946d072-bc99-43f5-acfc-c2de871abf85,2018-12-20,7,1852,1015361,31973,0,0,2263,548.2510799136069,17.26403887688985,298.7096774193549,0.6836855411529541,0.0,1.0,0.0
38,4e2e544a-ef87-4a91-ac48-aaf526a2a8b9,2021-05-02,3,723,454722,63251,0,1,1399,628.9377593360996,87.48409405255879,188.63116511794138,-1.9769949316978455,2.0,0.0,0.0
33,2667d25a-a7b3-4423-b791-653673a9f07f,2020-03-08,8,1358,641215,101918,0,0,1819,472.1759941089838,75.05007363770251,272.4958768554151,0.0,0.0,0.0,0.0
43,34da532a-49d3-41ef-9fb7-1ce61180bd38,2023-05-13,2,516,180004,27861,0,0,658,348.84496124031006,53.99418604651163,286.2310030395137,0.0,0.0,0.0,0.0
33,95a2ab5e-e099-47ad-98a1-3fa74c9eb557,2020-07-06,3,1510,680760,77236,0,1,1699,450.8344370860927,51.149668874172185,324.39670394349616,-2.9343345165252686,1.0,1.0,1.0
45,c81f69b3-459c-4512-a0b8-063b4bb17278,2007-09-04,17,3566,3194390,166170,0,1,6388,895.790802019069,46.59842961301178,203.75547902316845,-2.771369695663452,0.0,2.0,1.0
48,8adc9037-dc47-40af-85fc-52b09fbc5ce0,2020-03-08,11,1088,507482,76179,0,0,1819,466.43566176470586,70.01746323529412,218.31775700934577,0.11104369163513184,0.0,2.0,0.0
42,b7258faf-15f3-4322-b849-13a4f9b117ea,2021-09-19,9,1099,614366,54191,0,0,1259,559.0227479526843,49.309372156505916,318.61397934868944,0.0,0.0,0.0,0.0
37,e1a0fece-0450-4a83-b80f-2296ca29efa1,2021-12-01,14,892,449676,32594,0,0,1186,504.1210762331838,36.54035874439462,274.5193929173693,0.0,0.0,0.0,0.0
43,38a75764-72ce-4dfd-a08e-ee67ff5a08b4,2022-05-20,23,523,356970,50730,0,1,1016,682.5430210325047,96.9980879541109,187.88877952755905,-1.9978232979774475,0.0,1.0,1.0
37,c70fb885-5e7e-4751-8f69-a7573dc5b01a,2009-04-22,10,3075,2212601,189671,0,1,5792,719.5450406504065,61.68162601626016,193.7802140883978,-1.9189554452896118,2.0,0.0,0.0
47,5da8f84b-ee1d-4138-8e16-796e84278a13,1998-09-10,2,7872,3686230,200964,0,0,9669,468.271087398374,25.528963414634145,297.1641327955321,0.0,0.0,0.0,0.0
25,4fe41084-70f1-4a6a-9247-9f70bd0f1e9f,2023-12-08,0,326,223857,21697,0,0,449,686.6779141104295,66.55521472392638,265.011135857461,0.0,0.0,0.0,0.0
37,a9e66500-0cbc-4c60-ab22-fed490bacf1f,2011-04-03,17,3689,1989809,196284,0,1,5081,539.3898075359176,53.20791542423421,265.003936233025,-1.9808968901634216,1.0,0.0,1.0
24,6957d487-e1b2-4784-80bf-d2ed683bec2c,2021-03-21,3,1227,566728,86295,0,0,1441,461.88101059494704,70.33007334963325,310.79458709229704,0.0,0.0,0.0,0.0
28,57a4b0db-4bff-402b-9711-1d76613b6452,2016-03-13,6,1953,1035817,53697,0,0,3275,530.3722478238607,27.49462365591398,217.66259541984735,0.0,0.0,0.0,0.0
50,93cbd6d0-8cb1-46d8-811b-ef7634703a66,2014-01-31,20,2283,1688109,110077,0,1,4047,739.4257555847569,48.21594393342094,205.90437361008154,-0.27110111713409424,0.0,0.0,2.0
47,ae20c3c1-823b-4729-b636-d9b4605ada1f,2016-06-18,5,2369,869031,119796,1,1,3178,366.8345293372731,50.56817222456733,272.0846444304594,-0.9995744824409485,1.0,0.0,0.0
34,7b29a2d5-c661-4e69-bdd6-74d6bb4e50d2,2017-10-29,6,2285,961370,119908,2,0,2680,420.7308533916849,52.476148796498904,311.20335820895525,0.0,0.0,0.0,0.0
27,864570fc-ad9b-4605-9020-477974972ea2,2018-03-05,6,1547,1482431,98894,0,1,2553,958.2617970265029,63.926308985132515,221.1731296513905,-0.5138510465621948,1.0,0.0,2.0
20,a7a7f0a2-bafe-46e1-9c1a-f448d45a48f5,2024-03-01,0,281,54627,10156,0,1,365,194.40213523131672,36.1423487544484,281.0,-0.9977506995201111,1.0,0.0,0.0
35,29f3f708-c42d-4c06-bc4d-f5ea6670e11b,2017-02-04,3,1653,1086416,63084,0,1,2947,657.2389594676346,38.16333938294011,204.73193077706142,-1.987668514251709,1.0,1.0,0.0
59,fbcff1da-ee45-4485-9d51-50b22967ef64,2017-01-29,23,1679,1097718,79925,1,0,2953,653.7927337701012,47.602739726027394,207.52963088384695,0.0,0.0,0.0,0.0
43,b9525b58-39b4-4f8f-b340-dc2ffc1a58c1,2007-06-16,3,5566,2145777,234158,1,0,6468,385.5150916277398,42.069349622709304,314.0986394557823,0.0,0.0,0.0,0.0
35,cc6764cd-abdd-436e-b4fb-82e9d0e40b8f,2011-05-11,15,2759,1682538,177617,0,0,5043,609.8361725262777,64.37731061978978,199.689668847908,0.0,0.0,0.0,0.0
43,6067a581-b16d-492c-bffb-0110e8262424,2014-12-22,6,1897,1329918,151270,1,0,3722,701.0637849235635,79.74169741697418,186.03036002149383,0.0,0.0,0.0,0.0
27,4747ec4d-e14d-4f15-b2fd-3bb2cec32882,2019-06-28,5,1679,683757,90962,0,1,2073,407.24061941631925,54.17629541393687,295.6271104679209,0.9984697699546814,0.0,0.0,1.0
37,29bb68ba-e2de-4307-bb65-6ca0f4eda11a,2017-05-14,4,1836,1047375,125665,0,1,2848,570.4656862745098,68.44498910675381,235.30196629213484,-0.12034034729003906,1.0,1.0,0.0
40,53d6a708-e44e-4780-aeec-d5f74f8cb44a,2014-08-08,12,2541,1199803,164836,0,0,3858,472.1774891774892,64.87052341597796,240.400466562986,0.0,0.0,0.0,0.0
39,860214f7-df62-4e5d-9fec-26c094dfe37a,2014-03-14,13,3283,2049724,159550,0,0,4005,624.3448065793482,48.59884252208346,299.19975031210987,-0.9995397329330444,0.0,0.0,1.0
46,bb2e401b-cca6-447c-85ca-9c19fb6e8020,2004-01-05,8,4419,2548335,201498,0,0,7726,576.6768499660557,45.59809911744738,208.76714988351023,-0.999769389629364,0.0,1.0,0.0
42,6bd4c813-bed3-4fa4-b8c2-c1df2cf15c0b,2002-09-04,18,6243,3249203,179288,0,1,8214,520.4553900368412,28.71824443376582,277.41599707815925,0.6646096706390381,0.0,1.0,2.0
45,90a9f098-29ef-4b23-abe7-82f5434789e7,2013-01-24,23,2763,1310132,110861,0,1,4419,474.1701049583786,40.123416576185306,228.21792260692467,-2.7497769594192505,1.0,1.0,1.0
34,ed53bb8c-c084-49bf-840f-36e37dbb4dee,2019-05-18,12,1145,897713,48679,0,1,2114,784.0288209606987,42.51441048034935,197.69394512771999,-1.798621118068695,2.0,0.0,0.0
47,94a2dac6-ce3f-4224-a130-8ca049783e52,2014-02-01,9,3135,1653508,164598,0,0,4046,527.4347687400319,52.503349282296654,282.8163618388532,-0.9987640380859375,0.0,1.0,0.0
53,aabf926d-3b52-4536-aea9-af97f6f6af50,2020-04-14,25,1118,683469,66255,0,0,1782,611.3318425760286,59.26207513416816,228.99551066217734,0.0,0.0,0.0,0.0
32,e9797965-0f2d-4718-8833-391dedf26f21,2020-08-09,7,1409,445908,76756,0,1,1665,316.4712562100781,54.475514549325766,308.87987987987987,-1.9985772967338562,0.0,2.0,0.0
32,1152ca17-8270-456b-944f-906532d74352,2023-02-17,7,644,215327,47633,0,1,743,334.35869565217394,73.96428571428571,316.36608344549126,-3.5813565254211426,1.0,2.0,1.0
50,43843151-3f75-423d-9b17-63ab1c15c8b1,2011-10-07,14,4109,2373070,150236,2,0,4894,577.5298126064736,36.562667315648575,306.4538210053126,-0.9991329312324524,0.0,0.0,1.0
38,08e27561-e55f-408d-a33e-558715f63bb4,2021-02-26,11,920,422981,44252,0,0,1464,459.76195652173914,48.1,229.37158469945356,-0.615612268447876,1.0,0.0,0.0
51,72529d4a-3981-4a30-a1cb-ccd2f8a291d3,2014-02-16,4,2396,1617528,117914,1,1,4031,675.0951585976628,49.21285475792988,216.95360952617216,-0.9297863841056824,0.0,1.0,0.0
36,a052ffc9-2c97-460e-a6c4-f77772f766d5,2011-06-24,6,4284,1371857,256951,2,1,4999,320.2280578898226,59.97922502334267,312.79455891178236,0.9821733236312866,0.0,0.0,1.0
51,6420c859-a80f-46e3-8c38-06cf3faad58d,2017-01-14,5,2021,1278230,81183,0,1,2968,632.4740227610095,40.16971796140525,248.53942048517519,-0.052407681941986084,0.0,1.0,3.0
41,5feeca92-50f8-404d-9b92-af6f7f12fb08,2011-04-29,6,3958,1491670,207733,0,1,5055,376.87468418393127,52.48433552299141,285.79030662710187,-0.15772855281829834,1.0,0.0,1.0
42,e108a6e7-f917-4461-976d-93fa99c8cdf3,2004-05-09,2,6315,2074654,262819,6,1,7601,328.5279493269992,41.61821060965954,303.24628338376533,0.0,0.0,0.0,0.0
52,3204ab85-8232-4ed4-b9a6-3f384fec6f85,2007-09-27,7,3889,1865025,158307,1,0,6365,479.5641553098483,40.70635124710723,223.0141398271799,0.7555227279663086,1.0,0.0,0.0
37,4e82b02b-b912-4300-a3b8-9a98740aa32a,2020-11-15,14,858,479025,49595,0,0,1567,558.3041958041958,57.803030303030305,199.8532227185705,0.7908827066421509,1.0,0.0,0.0
32,0979902c-38e9-46ab-bdb3-e48d25b00554,2020-01-12,7,1406,716951,49999,0,0,1875,509.9224751066856,35.56116642958748,273.70133333333337,0.0,0.0,0.0,0.0
36,5e6c5744-cc9c-494a-b7b9-0ddd853a73a7,2014-09-23,0,2805,1355359,150523,0,1,3812,483.1939393939394,53.66238859180036,268.5794858342078,-1.5591812133789062,1.0,0.0,1.0
43,ce2bd011-95fc-4a36-9d70-9ecb84e38d79,2012-07-09,18,2808,1211705,103279,0,0,4618,431.51887464387465,36.780270655270655,221.94023386747511,0.9959537982940674,0.0,0.0,1.0
27,9b187cd1-1d57-4023-9997-83063556dc64,2023-02-16,7,546,258736,43882,0,0,744,473.87545787545787,80.36996336996337,267.86290322580646,0.0,0.0,0.0,0.0
45,b7012bc9-6b69-4f7e-98e2-be04c057e85c,2013-01-01,22,3625,1148345,187926,2,0,4442,316.7848275862069,51.841655172413795,297.8669518235029,0.0,0.0,0.0,0.0
35,3ca6176c-1428-465a-af43-1b03ad829965,2016-01-10,13,2136,1340155,99148,0,0,3338,627.4133895131087,46.41760299625468,233.5650089874176,0.0,0.0,0.0,0.0
49,44fcc893-faea-4246-8228-0516a0893615,2016-06-02,29,1906,1329190,135366,1,1,3194,697.3714585519413,71.02098635886674,217.81152160300562,-0.9598473310470581,1.0,1.0,1.0
20,21b19a96-6310-4951-b6e3-194d1eea1c60,2024-03-01,0,288,127050,13808,0,1,365,441.1458333333333,47.94444444444444,288.0,-0.9993436932563782,0.0,1.0,0.0
33,4559756d-5051-4fb6-a98f-8c01ea39f41b,2023-04-04,13,567,259097,29085,0,0,697,456.9611992945326,51.2962962962963,296.92252510760403,0.0,0.0,0.0,0.0
26,c898f580-8206-480c-9ce6-b50685050d8a,2022-02-23,6,971,540167,31316,0,0,1102,556.2996910401648,32.251287332646754,321.61070780399274,-0.9936210513114929,0.0,1.0,0.0
33,6fac96dc-b869-4cf1-8ade-3316744cfc43,2013-09-19,4,2337,1410634,170968,0,1,4181,603.6089002995293,73.15703893881044,204.01937335565654,-0.8087021708488464,0.0,1.0,0.0
41,92cf319b-f375-4414-a1ff-5b8fca38147e,2018-09-22,18,2012,645528,172445,1,1,2352,320.8389662027833,85.70825049701789,312.23639455782313,-0.8657703399658203,2.0,1.0,0.0
38,43d6b660-a9b7-4cd6-894f-8a4c4d17e040,2013-04-12,15,3499,1720492,95348,3,0,4341,491.7096313232352,27.250071448985423,294.2029486293481,0.9961374402046204,1.0,0.0,0.0
37,34485e17-02fb-40d5-8871-89f3009593ba,2017-03-14,13,2271,754558,104614,0,0,2909,332.2580361074417,46.06516952884192,284.94843588862153,0.0,0.0,0.0,0.0
38,46f4768b-2cbf-4c8a-bbc3-063c72247c0e,2018-06-22,17,1528,814229,91681,0,0,2444,532.8723821989529,60.00065445026178,228.19967266775777,0.0,0.0,0.0,0.0
41,ef626d70-2a1b-47b1-948d-79890a105f3d,2004-12-09,8,3759,2231470,164775,0,1,7387,593.633945198191,43.83479648842777,185.73642886151345,-0.37992459535598755,1.0,1.0,0.0
31,7fd03c09-2d9c-4169-bc0c-66a28cfc1c17,2020-05-23,4,1225,512188,74176,0,1,1743,418.1126530612245,60.55183673469388,256.5261044176707,-0.21245181560516357,0.0,1.0,1.0
45,c8e9da09-0364-4b4b-85b6-a588f05816e1,2018-04-03,16,1550,832902,88668,0,0,2524,537.3561290322581,57.20516129032258,224.14817749603802,-0.9998307228088379,0.0,1.0,0.0
45,ca3df697-8dba-49ca-9189-f29e137f3d4f,2001-06-13,19,5335,3655288,205267,1,0,8662,685.152389878163,38.47553889409559,224.8066266451166,0.9772327542304993,1.0,0.0,0.0
43,d81e6c32-c5ff-41f6-a666-233d9d8f9708,2007-01-08,21,5771,2905631,136211,4,0,6627,503.48830358690003,23.602668514988736,317.8534781952618,0.0,0.0,0.0,0.0
44,c2ebdd91-607b-4d14-a8ec-c442421d489a,2007-10-25,21,3556,2687499,168394,0,1,6337,755.7646231721035,47.3548931383577,204.81931513334385,-0.19982939958572388,1.0,1.0,0.0
42,7ce55935-43ed-4cf9-98cf-aaddc55816ae,2023-01-29,16,665,287204,29984,0,0,762,431.8857142857143,45.08872180451128,318.53674540682414,0.0,0.0,0.0,0.0
56,f87acf8e-b559-42ab-8c9e-de261e559871,2020-05-13,35,1229,577407,66600,0,1,1753,469.8185516680228,54.19039869812856,255.89560752994865,-2.6948564052581787,1.0,2.0,0.0
39,09621c98-3a0e-488b-99fe-53062d71321a,2012-01-18,3,4001,773142,129232,0,0,4791,193.23719070232443,32.29992501874531,304.8142350240033,0.0,0.0,0.0,0.0
37,1c051099-f4c1-4f94-93b7-62df14e8212d,2020-08-10,17,1020,631343,55612,0,0,1664,618.9637254901961,54.52156862745098,223.73798076923077,-0.9000833630561829,1.0,0.0,0.0
33,13c0b98e-15f4-4d14-ab06-345e32f83db5,2021-03-27,0,1081,240582,58812,0,0,1435,222.5550416281221,54.40518038852914,274.9581881533101,0.0,0.0,0.0,0.0
31,e9ebee18-e210-45d9-b26b-3c0d1bd5401f,2015-08-08,6,2524,685084,184560,0,1,3493,271.4278922345483,73.12202852614897,263.7446321213856,-0.0622408390045166,2.0,0.0,0.0
30,57282223-2ba9-4ec4-aa49-b63996f23056,2021-04-23,0,1224,474589,72718,1,1,1408,387.7361111111111,59.41013071895425,317.3011363636363,0.0,0.0,0.0,0.0
32,d6571aae-6a74-493e-b572-62d4b766f72f,2023-04-23,7,387,251650,25533,0,1,678,650.2583979328166,65.97674418604652,208.34070796460176,0.16207677125930786,1.0,0.0,1.0
39,ea8458dd-e77e-4cbe-bf5b-4aee79e67068,2023-06-23,7,358,193684,22943,0,0,617,541.0167597765363,64.08659217877096,211.78282009724475,0.9501071572303772,0.0,0.0,1.0
42,7f1faa6b-a38e-4ce6-9d9b-5516f1b9ed16,2014-06-04,1,3450,1854961,70157,0,1,3923,537.6698550724637,20.33536231884058,320.9915880703543,0.9939450621604919,0.0,0.0,1.0
40,c4589df9-eeb9-4aee-a695-6041e601d926,2011-10-31,13,2625,1884534,68322,0,0,4870,717.9177142857143,26.027428571428572,196.74024640657083,0.0,0.0,0.0,0.0
33,6f2b0c3f-8634-4181-876b-69740d5dab99,2012-11-17,10,3382,1480922,157462,1,1,4487,437.8835008870491,46.55884092253105,275.11254735903725,-1.6703559756278992,0.0,1.0,3.0
47,5b471d33-4787-4597-a3f7-e64c09c0c8f9,2021-03-06,4,763,671077,49902,0,1,1456,879.524246395806,65.40235910878113,191.27403846153848,0.0001825094223022461,1.0,1.0,0.0
45,11c07a8b-d585-4146-aac5-dab316568b30,2019-04-03,18,1145,1025976,63036,0,0,2159,896.0489082969432,55.05327510917031,193.57341361741547,0.0,0.0,0.0,0.0
38,a029dd2e-7c96-4979-a308-735b5ccae62d,2014-08-21,3,2840,1503413,112815,0,0,3845,529.3707746478873,39.723591549295776,269.59687906371914,0.0,0.0,0.0,0.0
34,d229c2df-4f39-46f7-9c2d-ad7dee9a72ec,2019-01-27,2,1603,640754,89839,1,1,2225,399.72177167810355,56.04429195258889,262.9640449438202,-0.9997832179069519,0.0,1.0,0.0
44,23bf33ae-9590-4ff0-9d40-c5ca016948e8,2012-08-04,3,3348,1405052,159419,0,0,4592,419.6690561529271,47.61618876941458,266.11933797909404,0.0,0.0,0.0,0.0
41,c45bd737-b026-4f33-ad87-f1dfd5f6d680,2004-10-09,13,5135,1744775,303023,1,0,7448,339.7809152872444,59.01129503407984,251.64809344790547,0.0,0.0,0.0,0.0
28,c9c0091f-c22a-45ae-8add-aa7525c98d30,2019-10-23,7,1558,677962,107699,1,1,1956,435.14890885750964,69.12644415917843,290.7310838445808,0.709674060344696,2.0,1.0,0.0
39,eec55de9-8f6b-4809-9cfc-73aa55e78a63,2016-04-14,11,2908,862627,138615,1,0,3243,296.6392709766162,47.66678129298487,327.29571384520506,0.74531489610672,1.0,0.0,0.0
42,c6db933c-f2f3-4e42-9e68-81dce6e4adf5,2002-05-31,18,5071,2689731,217030,1,1,8310,530.41431670282,42.79826464208243,222.73345367027676,-1.9911572337150574,1.0,1.0,0.0
32,1e348f9d-cd6e-40aa-b2a4-4cacf5848bae,2023-05-21,7,409,241051,27942,0,0,650,589.3667481662592,68.31784841075795,229.66923076923078,-0.861691415309906,0.0,0.0,1.0
41,1897b138-a482-4c9e-b0b4-9f2220adbfb9,2004-08-09,17,4724,1436496,279685,0,0,7509,304.08467400508044,59.205122777307366,229.62578239445997,-0.9992303848266602,0.0,1.0,0.0
28,06c75484-852a-40f9-a7e3-6b4279661f75,2020-02-27,8,1472,455239,126768,0,1,1829,309.265625,86.1195652173913,293.75615090213233,0.6916402578353882,2.0,1.0,2.0
50,008b463a-bd2f-4d9c-9ee8-cd04efc8745e,2009-07-26,12,3641,1762948,182375,5,1,5697,484.19335347432025,50.08926119198023,233.27453045462525,-0.09272497892379761,0.0,1.0,1.0
49,30b96731-71f3-4809-9402-05b98ff3bcc2,1997-06-13,4,7801,3500511,289879,0,0,10123,448.72593257274707,37.15921035764646,281.27679541637855,0.0,0.0,0.0,0.0
37,3f5972a4-3d72-41db-b451-bd7cc4ec583b,2015-07-20,2,2382,1090436,94349,0,1,3512,457.78169605373637,39.60915197313182,247.5597949886105,0.8878989219665527,0.0,0.0,1.0
42,3626ebac-ccba-49e5-a150-3bebb9f990a6,2014-07-12,13,2887,1275673,128405,0,0,3885,441.86802909594735,44.47696570834776,271.23680823680826,0.9296385049819946,0.0,0.0,1.0
20,fb60948b-89fb-4fb0-aa4e-6e956c6d77fd,2024-03-01,0,303,107129,9146,0,1,365,353.5610561056106,30.184818481848186,303.0,0.9358643293380737,1.0,0.0,0.0
30,ddb09edb-bf58-4a14-b3e1-d52b81041103,2017-08-01,2,1953,648078,120982,0,1,2769,331.83717357910905,61.94674859190988,257.43770314192847,-1.1041784882545471,1.0,1.0,1.0
37,875af4df-74a1-45b0-a942-722de3499b75,2014-06-28,15,2690,1197850,170619,0,0,3899,445.29739776951675,63.4271375464684,251.82097973839447,-0.9215973615646362,0.0,1.0,0.0
31,118c575a-709f-4650-b202-044e6979f3aa,2021-10-23,11,743,407859,16793,0,0,1225,548.9353970390309,22.601615074024227,221.38367346938773,0.0,0.0,0.0,0.0
45,6d295c5d-71fc-4043-b7a3-cae48a18481e,2006-06-11,6,4830,2223504,224124,0,1,6838,460.3527950310559,46.40248447204969,257.81661304474994,-1.9348679184913635,1.0,1.0,0.0
55,c5c86301-32a0-4bed-a26a-af9bba681bce,2005-07-02,7,4344,2577933,222371,2,0,7182,593.4468232044198,51.19037753222836,220.76858813700917,0.0,0.0,0.0,0.0
30,e84b1a06-d31c-4f30-8174-3adb12dc3f2b,2020-03-12,2,1519,696073,100081,0,1,1815,458.2442396313364,65.88610928242265,305.4738292011019,-0.9997363686561584,0.0,1.0,0.0
33,96ad47bc-4b60-474d-8037-d1e750489352,2024-02-10,5,252,155747,11410,0,0,385,618.0436507936508,45.27777777777778,238.9090909090909,0.9426133036613464,1.0,0.0,0.0
41,13b061a0-d586-402b-b12a-188841869277,2014-10-17,18,2089,1133808,143003,0,1,3788,542.7515557683101,68.4552417424605,201.28959873284055,1.8887592554092407,1.0,1.0,2.0
52,c3731f84-72b5-4466-879e-61b741d1c49c,2023-12-28,19,255,96068,16667,0,0,429,376.7372549019608,65.36078431372549,216.95804195804195,-0.6454604268074036,0.0,1.0,0.0
30,1c3f82b5-e43f-4a93-905b-3321953a03c8,2023-06-02,0,455,288202,32985,0,0,638,633.410989010989,72.49450549450549,260.30564263322884,0.0,0.0,0.0,0.0
41,701c7b1b-a716-406b-82ed-e25b7a0a965c,2015-02-17,10,3175,1395762,151621,0,0,3665,439.61007874015746,47.754645669291335,316.2005457025921,-0.9992662072181702,0.0,1.0,0.0
54,9ba6459e-4345-4483-8b4e-3aa160f5cfcb,2021-10-16,3,764,337108,52812,0,0,1232,441.24083769633506,69.12565445026178,226.34740259740258,-0.5053032636642456,0.0,1.0,0.0
26,9b44048d-aa2a-4891-971f-a92da3ea2b54,2022-07-07,2,586,360305,47147,0,1,968,614.8549488054607,80.45563139931741,220.9607438016529,-2.9695422649383545,1.0,2.0,0.0
29,46fcf315-a7a7-40fc-aa20-b1b815e14824,2018-04-09,4,1668,1096436,88599,0,1,2518,657.3357314148681,53.11690647482014,241.7871326449563,-0.1857513189315796,2.0,1.0,1.0
36,b63d985e-43b2-44eb-a07b-7baec6770064,2019-03-26,11,1922,1058220,109187,0,0,2167,550.582726326743,56.80905306971904,323.7332718043378,0.0,0.0,0.0,0.0
35,f09c6b4a-d163-4309-a1e5-8e32f3c8d9a4,2009-03-18,8,4883,2156274,263094,2,1,5827,441.58795822240427,53.87958222404259,305.86837137463533,-0.41032713651657104,0.0,1.0,1.0
46,6986201f-988a-4ed3-942b-eb6bf52f0a2d,2000-05-11,23,5072,3939049,174328,0,0,9060,776.626380126183,34.37066246056782,204.3355408388521,0.0,0.0,0.0,0.0
41,f033f445-969d-4e47-86d0-3b57c5143f72,2011-11-19,0,3616,1228427,138658,0,1,4851,339.71985619469024,38.345685840707965,272.07586064728923,-0.2979254722595215,2.0,0.0,0.0
